leaguegoals,isamongtopscorers,yellows,isamongtopscorersinteam,jerseynumber,position,artificialkey,teamid,leaguegoalsprevmatch,injury,leagueappearances,istopscorer,leaguegoalsprevthreematches,playerid,form,reds
0,0,0,0,99,28,413,232,0,0,0,0,0,263408,3,0
0,0,0,0,6,28,414,232,0,0,0,0,0,252567,3,0
0,0,0,0,54,28,415,232,0,0,0,0,0,262141,3,0
1,0,0,1,77,28,416,232,0,0,0,0,0,261766,3,0
0,0,0,0,5,28,417,232,0,0,0,0,0,215970,3,0
0,0,0,0,29,28,418,232,0,0,0,0,0,260586,3,0
0,0,0,0,55,28,419,232,0,0,0,0,0,268561,3,0
0,0,0,0,32,28,420,232,0,0,0,0,0,78223,3,0
0,0,0,0,30,29,421,232,0,0,0,0,0,200076,3,0
0,0,0,0,45,29,422,232,0,0,0,0,0,257210,3,0
0,0,0,0,3,29,423,232,0,0,0,0,0,262071,3,0
0,0,0,0,34,0,424,537,0,0,0,0,0,231413,3,0
0,0,0,0,22,4,425,537,0,0,0,0,0,222909,3,0
0,0,0,0,21,5,426,537,0,0,0,0,0,241692,3,0
0,0,0,0,4,6,427,537,0,0,0,0,0,269288,3,0
2,0,0,0,20,12,428,537,0,0,0,0,0,72954,3,0
1,0,0,0,26,13,429,537,0,0,0,0,0,262267,3,0
3,0,0,1,18,15,430,537,0,0,0,0,0,239595,3,0
0,0,0,0,88,16,431,537,0,0,0,0,0,264711,3,0
4,0,0,1,16,18,432,537,0,0,0,0,0,272872,3,0
5,0,0,1,90,24,433,537,0,0,0,0,0,263984,3,0
6,0,0,1,77,26,434,537,0,0,0,0,0,257314,3,0
6,0,0,1,11,28,435,537,0,0,0,0,1,247539,3,0
0,0,0,0,24,28,436,537,0,0,0,0,0,263424,3,0
0,0,0,0,23,28,437,537,0,0,0,0,0,279122,3,0
0,0,0,0,3,28,438,537,0,0,0,0,0,240233,3,0
0,0,0,0,13,28,439,537,0,0,0,0,0,72643,3,0
1,0,0,0,10,28,440,537,1,0,0,0,1,72649,3,0
1,0,0,0,5,28,441,537,0,0,0,0,0,239635,3,0
0,0,0,0,7,28,442,537,0,0,0,0,0,72648,3,0
0,0,0,0,53,28,443,537,0,0,0,0,0,271507,3,0
0,0,0,0,6,28,444,537,0,0,0,0,0,258584,3,0
0,0,0,0,8,28,445,537,0,0,0,0,0,72646,3,0
0,0,0,0,30,28,446,537,0,0,0,0,0,246740,3,0
0,0,0,0,19,29,447,537,0,0,0,0,0,252697,3,0
0,0,0,0,33,29,448,537,0,0,0,0,0,76440,3,0
0,0,0,0,15,29,449,537,0,0,0,0,0,75708,3,0
0,0,0,0,29,29,450,537,0,0,0,0,0,241411,3,0
0,0,0,0,17,29,451,537,0,0,0,0,0,261360,3,0
0,0,0,0,9,29,452,537,0,0,0,0,0,208180,3,0
0,0,0,0,55,0,453,670,0,0,0,0,0,269795,3,0
0,0,0,0,98,3,454,670,0,0,0,0,0,70582,3,0
1,0,0,0,21,4,455,670,0,0,0,0,0,262938,3,0
0,0,0,0,4,6,456,670,0,0,0,0,0,245018,3,0
0,0,0,0,15,7,457,670,0,0,0,0,0,247009,3,0
1,0,0,0,6,9,458,670,0,0,0,0,0,262925,3,0
1,0,0,0,22,11,459,670,0,0,0,0,0,73348,3,0
3,0,0,1,17,12,460,670,0,0,0,0,0,243953,3,0
5,0,0,1,8,16,461,670,1,0,0,0,1,277975,3,0
11,1,0,1,18,18,462,670,0,0,0,0,1,235242,3,0
9,0,0,1,19,25,463,670,0,0,0,0,0,273915,3,0
0,0,0,0,70,28,464,670,0,0,0,0,0,252936,3,0
3,0,0,1,7,28,465,670,1,0,0,0,1,227667,3,0
0,0,0,0,29,28,466,670,0,0,0,0,0,258465,3,0
0,0,0,0,95,28,467,670,0,0,0,0,0,272407,3,0
0,0,0,0,30,28,468,670,0,0,0,0,0,263922,3,0
0,0,0,0,5,28,469,670,0,0,0,0,0,270636,3,0
0,0,0,0,39,28,470,670,0,0,0,0,0,73930,3,0
0,0,0,0,24,28,471,670,0,0,0,0,0,251911,3,0
1,0,0,0,99,28,472,670,0,0,0,0,0,222636,3,0
0,0,0,0,56,28,473,670,0,0,0,0,0,71624,3,0
0,0,0,0,28,28,474,670,0,0,0,0,0,74135,3,0
0,0,0,0,33,28,475,670,0,0,0,0,0,208214,3,0
0,0,0,0,67,29,476,670,0,0,0,0,0,75076,3,0
0,0,0,0,66,29,477,670,0,0,0,0,0,278564,3,0
0,0,0,0,12,29,478,670,0,0,0,0,0,276925,3,0
0,0,0,0,39,0,479,673,0,0,0,0,0,270821,3,0
3,0,0,1,77,3,480,673,0,0,0,0,0,275353,3,0
1,0,0,0,3,4,481,673,0,0,0,0,0,243530,3,0
0,0,0,0,6,6,482,673,0,0,0,0,0,271032,3,0
1,0,0,0,18,7,483,673,0,0,0,0,0,222875,3,0
0,0,0,0,21,9,484,673,0,0,0,0,0,277206,3,0
0,0,0,0,8,11,485,673,0,0,0,0,0,229659,3,0
8,0,0,1,23,12,486,673,0,0,0,0,0,260570,3,0
3,0,0,1,90,16,487,673,0,0,0,0,0,274913,3,0
6,0,0,1,17,18,488,673,0,0,0,0,0,244791,3,0
17,1,0,1,99,25,489,673,1,0,0,1,2,258911,3,0
2,0,0,0,20,28,490,673,0,0,0,0,0,70497,3,0
1,0,0,0,24,28,491,673,0,0,0,0,0,270995,3,0
0,0,0,0,27,28,492,673,0,0,0,0,0,246713,3,0
0,0,0,0,44,28,493,673,0,0,0,0,0,278777,3,0
0,0,0,0,1,28,494,673,0,0,0,0,0,204308,3,0
7,0,0,1,19,28,495,673,1,0,0,0,2,248712,3,0
1,0,0,0,14,28,496,673,0,0,0,0,0,266616,3,0
3,0,0,1,32,28,497,673,0,0,0,0,0,70496,3,0
0,0,0,0,15,28,498,673,0,0,0,0,0,70694,3,0
0,0,0,0,34,28,499,673,0,0,0,0,0,72955,3,0
0,0,0,0,2,28,500,673,0,0,0,0,0,262099,3,0
0,0,0,0,22,28,501,673,0,0,0,0,0,73693,3,0
0,0,0,0,11,29,502,673,0,0,0,0,0,256307,3,0
0,0,0,0,56,29,503,673,0,0,0,0,0,278232,3,0
0,0,0,0,55,29,504,673,0,0,0,0,0,271417,3,0
0,0,0,0,32,0,505,674,0,0,0,0,0,269752,3,0
0,0,0,0,18,3,506,674,0,0,0,0,0,259043,3,0
2,0,0,0,4,4,507,674,0,0,0,0,0,246826,3,0
0,0,0,0,23,6,508,674,0,0,0,0,0,236947,3,0
0,0,0,0,20,7,509,674,0,0,0,0,0,264280,3,0
2,0,0,0,15,13,510,674,0,0,0,0,0,260432,3,0
0,0,0,0,5,14,511,674,0,0,0,0,0,226431,3,0
1,0,0,0,16,15,512,674,0,0,0,0,0,266681,3,0
0,0,0,0,17,18,513,674,0,0,0,0,0,217845,3,0
4,0,0,1,14,24,514,674,0,0,0,0,1,234905,3,0
4,0,0,1,9,26,515,674,0,0,0,0,0,270787,3,0
2,0,0,0,24,28,516,674,0,0,0,0,0,176009,3,0
4,0,0,1,6,28,517,674,0,0,0,0,0,277840,3,0
1,0,0,0,8,28,518,674,0,0,0,0,0,216334,3,0
1,0,0,0,12,28,519,674,0,0,0,0,0,257019,3,0
0,0,0,0,33,28,520,674,0,0,0,0,0,204549,3,0
2,0,0,0,19,28,521,674,0,0,0,0,0,70427,3,0
0,0,0,0,13,28,522,674,0,0,0,0,0,209547,3,0
0,0,0,0,29,28,523,674,0,0,0,0,0,276923,3,0
0,0,0,0,45,28,524,674,0,0,0,0,0,77045,3,0
0,0,0,0,2,28,525,674,0,0,0,0,0,272930,3,0
1,0,0,0,3,28,526,674,0,0,0,0,0,262968,3,0
0,0,0,0,36,28,527,674,0,0,0,0,0,70191,3,0
0,0,0,0,30,29,528,674,0,0,0,0,0,257789,3,0
2,0,0,0,11,29,529,674,0,0,0,0,0,271953,3,0
1,0,0,0,35,29,530,674,0,0,0,0,0,75615,3,0
0,0,0,0,26,29,531,674,0,0,0,0,0,257209,3,0
1,0,0,0,10,29,532,674,0,0,0,0,1,72611,3,0
4,0,0,1,22,29,533,674,1,0,0,0,1,246415,3,0
6,0,0,1,21,29,534,674,0,0,0,0,0,261325,3,0
0,0,0,0,33,0,535,675,0,0,0,0,0,250754,3,0
0,0,0,0,66,3,536,675,0,0,0,0,0,262940,3,0
1,0,0,1,5,4,537,675,0,0,0,0,0,248603,3,0
1,0,0,1,26,6,538,675,0,0,0,0,0,188756,3,0
0,0,0,0,4,7,539,675,0,0,0,0,0,269249,3,0
0,0,0,0,2,12,540,675,0,0,0,0,0,241497,3,0
0,0,0,0,16,13,541,675,0,0,0,0,0,260977,3,0
1,0,0,1,18,15,542,675,0,0,0,0,0,208422,3,0
0,0,0,0,42,16,543,675,0,0,0,0,0,264221,3,0
5,0,0,1,17,24,544,675,0,0,0,0,0,272303,3,0
2,0,0,1,25,26,545,675,0,0,0,0,0,255241,3,0
2,0,0,1,8,28,546,675,0,0,0,0,0,243643,3,0
0,0,0,0,11,28,547,675,0,0,0,0,0,264248,3,0
1,0,0,1,28,28,548,675,0,0,0,0,0,231101,3,0
0,0,0,0,6,28,549,675,0,0,0,0,0,277944,3,0
0,0,0,0,71,28,550,675,0,0,0,0,0,255412,3,0
1,0,0,1,7,28,551,675,0,0,0,0,0,257131,3,0
1,0,0,1,47,28,552,675,0,0,0,0,1,72630,3,0
0,0,0,0,77,28,553,675,0,0,0,0,0,188540,3,0
3,0,0,1,10,28,554,675,0,0,0,0,0,246123,3,0
1,0,0,1,9,28,555,675,0,0,0,0,0,72638,3,0
0,0,0,0,30,28,556,675,0,0,0,0,0,251565,3,0
0,0,0,0,32,28,557,675,0,0,0,0,0,263758,3,0
0,0,0,0,45,29,558,675,0,0,0,0,0,77184,3,0
0,0,0,0,22,29,559,675,0,0,0,0,0,73915,3,0
0,0,0,0,55,29,560,675,0,0,0,0,0,72626,3,0
0,0,0,0,13,29,561,675,0,0,0,0,0,73917,3,0
0,0,0,0,19,29,562,675,0,0,0,0,0,261158,3,0
0,0,0,0,3,29,563,675,0,0,0,0,0,278369,3,0
0,0,0,0,23,29,564,675,0,0,0,0,0,279509,3,0
0,0,0,0,16,0,565,680,0,0,0,0,0,71641,3,0
0,0,0,0,19,3,566,680,0,0,0,0,0,261312,3,0
0,0,0,0,22,4,567,680,0,0,0,0,0,234148,3,0
1,0,0,0,20,5,568,680,0,0,0,0,0,276305,3,0
0,0,0,0,31,6,569,680,0,0,0,0,0,210361,3,0
2,0,0,1,2,7,570,680,0,0,0,0,0,232849,3,0
16,1,0,1,91,12,571,680,2,0,0,0,4,251156,3,0
0,0,0,0,8,13,572,680,0,0,0,0,0,260464,3,0
2,0,0,1,13,15,573,680,0,0,0,0,0,232490,3,0
2,0,0,1,94,16,574,680,0,0,0,0,0,244318,3,0
4,0,0,1,10,25,575,680,0,0,0,0,1,234710,3,0
5,0,0,1,9,28,576,680,0,0,0,0,1,273610,3,0
0,0,0,0,6,28,577,680,0,0,0,0,0,270923,3,0
1,0,0,0,14,28,578,680,0,0,0,0,0,256858,3,0
0,0,0,0,26,28,579,680,0,0,0,0,0,266567,3,0
0,0,0,0,12,28,580,680,0,0,0,0,0,184148,3,0
1,0,0,0,7,28,581,680,0,0,0,0,0,257975,3,0
1,0,0,0,60,28,582,680,0,0,0,0,1,279667,3,0
3,0,0,1,15,28,583,680,0,0,0,0,0,277457,3,0
0,0,0,0,11,28,584,680,0,0,0,0,0,271205,3,0
0,0,0,0,33,28,585,680,0,0,0,0,0,279806,3,0
0,0,0,0,18,28,586,680,0,0,0,0,0,232655,3,0
0,0,0,0,51,28,587,680,0,0,0,0,0,272336,3,0
1,0,0,0,5,29,588,680,0,0,0,0,0,233225,3,0
0,0,0,0,53,29,589,680,0,0,0,0,0,279807,3,0
0,0,0,0,23,29,590,680,0,0,0,0,0,276267,3,0
0,0,0,0,4,29,591,680,0,0,0,0,0,73455,3,0
0,0,0,0,32,29,592,680,0,0,0,0,0,75843,3,0
0,0,0,0,34,29,593,680,0,0,0,0,0,73924,3,0
0,0,0,0,41,29,594,680,0,0,0,0,0,76316,3,0
0,0,0,0,37,29,595,680,0,0,0,0,0,73863,3,0
0,0,0,0,99,0,596,681,0,0,0,0,0,273047,3,0
1,0,0,0,22,3,597,681,0,0,0,0,0,242907,3,0
1,0,0,0,40,4,598,681,0,0,0,0,0,255558,3,0
7,0,0,1,44,6,599,681,0,0,0,0,0,275192,3,0
0,0,0,0,25,7,600,681,0,0,0,0,0,274057,3,0
3,0,0,0,34,9,601,681,0,0,0,0,1,235661,3,0
0,0,0,0,46,11,602,681,0,0,0,0,0,276315,3,0
4,0,0,1,18,12,603,681,1,0,0,0,1,247874,3,0
6,0,0,1,90,16,604,681,0,0,0,0,0,251575,3,0
4,0,0,1,10,18,605,681,0,0,0,0,0,264180,3,0
9,0,0,1,9,25,606,681,0,0,0,0,1,275401,3,0
0,0,0,0,39,28,607,681,0,0,0,0,0,251466,3,0
1,0,0,0,77,28,608,681,0,0,0,0,0,277755,3,0
4,0,0,1,5,28,609,681,0,0,0,0,0,260521,3,0
0,0,0,0,3,28,610,681,0,0,0,0,0,279048,3,0
0,0,0,0,30,28,611,681,0,0,0,0,0,209293,3,0
0,0,0,0,15,28,612,681,0,0,0,0,0,220948,3,0
1,0,0,0,33,28,613,681,1,0,0,0,1,186296,3,0
0,0,0,0,32,28,614,681,0,0,0,0,0,208140,3,0
1,0,0,0,19,28,615,681,0,0,0,0,0,217699,3,0
0,0,0,0,4,28,616,681,0,0,0,0,0,261661,3,0
0,0,0,0,20,28,617,681,0,0,0,0,0,216348,3,0
0,0,0,0,23,28,618,681,0,0,0,0,0,234904,3,0
3,0,0,0,55,29,619,681,0,0,0,0,0,263496,3,0
0,0,0,0,60,29,620,681,0,0,0,0,0,73984,3,0
0,0,0,0,36,29,621,681,0,0,0,0,0,272461,3,0
0,0,0,0,17,29,622,681,0,0,0,0,0,251621,3,0
0,0,0,0,49,29,623,681,0,0,0,0,0,73324,3,0
0,0,0,0,98,29,624,681,0,0,0,0,0,268725,3,0
0,0,0,0,73,29,625,681,0,0,0,0,0,70277,3,0
0,0,0,0,65,29,626,681,0,0,0,0,0,277074,3,0
0,0,0,0,21,0,627,1750,0,0,0,0,0,258763,3,0
2,0,0,1,2,4,628,1750,0,0,0,0,1,272568,3,0
1,0,0,1,66,5,629,1750,0,0,0,0,0,268067,3,0
1,0,0,1,90,6,630,1750,0,0,0,0,0,75081,3,0
0,0,0,0,15,12,631,1750,0,0,0,0,0,251537,3,0
0,0,0,0,6,13,632,1750,0,0,0,0,0,272399,3,0
1,0,0,1,28,15,633,1750,0,0,0,0,0,201438,3,0
1,0,0,1,20,16,634,1750,0,0,0,0,0,261531,3,0
1,0,0,1,11,17,635,1750,0,0,0,0,0,263397,3,0
3,0,0,1,34,19,636,1750,0,0,0,0,0,251189,3,0
2,0,0,1,10,25,637,1750,0,0,0,0,0,279930,3,0
1,0,0,1,30,28,638,1750,0,0,0,0,0,73307,3,0
0,0,0,0,17,28,639,1750,0,0,0,0,0,251845,3,0
0,0,0,0,3,28,640,1750,0,0,0,0,0,263549,3,0
0,0,0,0,18,28,641,1750,0,0,0,0,0,213328,3,0
0,0,0,0,89,28,642,1750,0,0,0,0,0,189084,3,0
0,0,0,0,23,28,643,1750,0,0,0,0,0,264863,3,0
0,0,0,0,8,28,644,1750,0,0,0,0,0,70115,3,0
0,0,0,0,76,28,645,1750,0,0,0,0,0,278552,3,0
2,0,0,1,99,28,646,1750,0,0,0,0,0,70273,3,0
0,0,0,0,7,28,647,1750,0,0,0,0,0,278260,3,0
0,0,0,0,27,28,648,1750,0,0,0,0,0,262026,3,0
1,0,0,1,13,28,649,1750,0,0,0,0,0,274126,3,0
0,0,0,0,77,29,650,1750,0,0,0,0,0,271256,3,0
0,0,0,0,22,29,651,1750,0,0,0,0,0,73059,3,0
0,0,0,0,4,29,652,1750,0,0,0,0,0,74755,3,0
0,0,0,0,84,29,653,1750,0,0,0,0,0,268069,3,0
0,0,0,0,1,29,654,1750,0,0,0,0,0,255754,3,0
0,0,0,0,5,29,655,1750,0,0,0,0,0,243449,3,0
0,0,0,0,14,29,656,1750,0,0,0,0,0,77036,3,0
0,0,0,0,49,0,657,2014,0,0,0,0,0,184167,3,0
2,0,0,1,5,4,658,2014,0,0,0,0,0,233230,3,0
0,0,0,0,16,5,659,2014,0,0,0,0,0,210044,3,0
0,0,0,0,28,6,660,2014,0,0,0,0,0,232873,3,0
1,0,0,0,24,10,661,2014,0,0,0,0,0,244889,3,0
1,0,0,0,25,12,662,2014,0,0,0,0,0,70888,3,0
1,0,0,0,27,13,663,2014,0,0,0,0,0,269230,3,0
0,0,0,0,23,15,664,2014,0,0,0,0,0,211381,3,0
2,0,0,1,22,16,665,2014,0,0,0,0,0,74963,3,0
11,1,0,1,12,24,666,2014,0,0,0,0,3,73070,3,0
11,1,0,1,9,26,667,2014,0,0,0,0,1,74896,3,0
1,0,0,0,13,28,668,2014,0,0,0,0,0,272569,3,0
1,0,0,0,4,28,669,2014,0,0,0,0,1,225266,3,0
0,0,0,0,6,28,670,2014,0,0,0,0,0,251247,3,0
0,0,0,0,48,28,671,2014,0,0,0,0,0,275207,3,0
0,0,0,0,1,28,672,2014,0,0,0,0,0,263619,3,0
3,0,0,1,10,28,673,2014,1,0,0,0,2,252108,3,0
0,0,0,0,17,28,674,2014,0,0,0,0,0,72062,3,0
1,0,0,0,21,28,675,2014,0,0,0,0,0,233965,3,0
6,0,0,1,77,28,676,2014,0,0,0,0,1,270905,3,0
2,0,0,1,26,28,677,2014,0,0,0,0,0,235572,3,0
0,0,0,0,14,28,678,2014,0,0,0,0,0,239594,3,0
0,0,0,0,85,28,679,2014,0,0,0,0,0,267769,3,0
0,0,0,0,19,29,680,2014,0,0,0,0,0,184156,3,0
0,0,0,0,11,29,681,2014,0,0,0,0,0,276316,3,0
0,0,0,0,20,29,682,2014,0,0,0,0,0,76976,3,0
0,0,0,0,95,0,683,100081,0,0,0,0,0,223957,3,0
2,0,0,1,27,4,684,100081,0,0,0,0,0,235799,3,0
0,0,0,0,33,5,685,100081,0,0,0,0,0,263460,3,0
0,0,0,0,5,6,686,100081,0,0,0,0,0,76862,3,0
6,0,0,1,68,23,687,100081,1,0,0,0,4,221350,3,0
0,0,0,0,6,12,688,100081,0,0,0,0,0,262024,3,0
1,0,0,0,23,13,689,100081,1,0,0,0,1,220782,3,0
1,0,0,0,16,15,690,100081,0,0,0,0,0,201043,3,0
3,0,0,1,93,16,691,100081,0,0,0,0,0,229705,3,0
1,0,0,0,10,27,692,100081,0,0,0,0,0,264201,3,0
6,0,0,1,19,25,693,100081,0,0,0,0,0,271979,3,0
0,0,0,0,9,28,694,100081,0,0,0,0,0,76863,3,0
0,0,0,0,24,28,695,100081,0,0,0,0,0,247421,3,0
2,0,0,1,11,28,696,100081,0,0,0,0,0,263654,3,0
1,0,0,0,20,28,697,100081,0,0,0,0,0,216105,3,0
0,0,0,0,41,28,698,100081,0,0,0,0,0,258718,3,0
1,0,0,0,8,28,699,100081,0,0,0,0,1,76509,3,0
0,0,0,0,70,28,700,100081,0,0,0,0,0,203633,3,0
0,0,0,0,18,28,701,100081,0,0,0,0,0,279948,3,0
0,0,0,0,43,28,702,100081,0,0,0,0,0,76290,3,0
0,0,0,0,31,28,703,100081,0,0,0,0,0,245274,3,0
0,0,0,0,35,28,704,100081,0,0,0,0,0,277688,3,0
0,0,0,0,26,28,705,100081,0,0,0,0,0,277180,3,0
0,0,0,0,55,29,706,100081,0,0,0,0,0,76253,3,0
0,0,0,0,13,29,707,100081,0,0,0,0,0,277066,3,0
0,0,0,0,99,29,708,100081,0,0,0,0,0,76287,3,0
1,0,0,0,4,29,709,100081,0,0,0,0,0,266581,3,0
0,0,0,0,1,0,710,100087,0,0,0,0,0,243294,3,0
1,0,0,0,77,3,711,100087,0,0,0,0,0,246185,3,0
1,0,0,0,28,4,712,100087,0,0,0,0,0,246157,3,0
1,0,0,0,58,5,713,100087,0,0,0,0,0,225487,3,0
1,0,0,0,14,6,714,100087,0,0,0,0,0,232437,3,0
0,0,0,0,30,7,715,100087,0,0,0,0,0,260282,3,0
0,0,0,0,4,10,716,100087,0,0,0,0,0,210831,3,0
4,0,0,1,8,13,717,100087,2,0,0,0,2,209780,3,0
2,0,0,1,11,15,718,100087,0,0,0,0,0,276216,3,0
4,0,0,1,19,24,719,100087,0,0,0,0,0,277832,3,0
2,0,0,1,7,26,720,100087,0,0,0,0,0,237337,3,0
1,0,0,0,22,28,721,100087,0,0,0,0,0,71191,3,0
2,0,0,1,23,28,722,100087,0,0,0,0,0,70922,3,0
1,0,0,0,21,28,723,100087,0,0,0,0,0,244843,3,0
0,0,0,0,5,28,724,100087,0,0,0,0,0,232704,3,0
0,0,0,0,61,28,725,100087,0,0,0,0,0,258399,3,0
1,0,0,0,33,28,726,100087,0,0,0,0,0,220847,3,0
1,0,0,0,27,28,727,100087,1,0,0,0,1,246284,3,0
3,0,0,1,88,28,728,100087,0,0,0,0,0,237138,3,0
0,0,0,0,25,28,729,100087,0,0,0,0,0,263892,3,0
0,0,0,0,16,28,730,100087,0,0,0,0,0,231841,3,0
0,0,0,0,98,28,731,100087,0,0,0,0,0,269259,3,0
0,0,0,0,63,28,732,100087,0,0,0,0,0,73918,3,0
0,0,0,0,95,29,733,100087,0,0,0,0,0,73981,3,0
0,0,0,0,60,29,734,100087,0,0,0,0,0,76132,3,0
0,0,0,0,3,29,735,100087,0,0,0,0,0,264121,3,0
0,0,0,0,99,29,736,100087,0,0,0,0,0,75776,3,0
0,0,0,0,66,29,737,100087,0,0,0,0,0,252849,3,0
0,0,0,0,34,29,738,100087,0,0,0,0,0,263655,3,0
0,0,0,0,55,29,739,100087,0,0,0,0,0,259640,3,0
0,0,0,0,1,0,740,110724,0,0,0,0,0,235629,3,0
0,0,0,0,4,4,741,110724,0,0,0,0,0,257091,3,0
2,0,0,0,6,5,742,110724,0,0,0,0,0,236535,3,0
0,0,0,0,3,6,743,110724,0,0,0,0,0,269089,3,0
4,0,0,1,77,12,744,110724,0,0,0,0,0,224252,3,0
0,0,0,0,32,13,745,110724,0,0,0,0,0,252868,3,0
3,0,0,1,16,15,746,110724,0,0,0,0,0,205369,3,0
3,0,0,1,23,16,747,110724,1,0,0,0,1,242003,3,0
2,0,0,0,19,17,748,110724,0,0,0,0,0,227689,3,0
2,0,0,0,7,19,749,110724,0,0,0,0,0,195065,3,0
3,0,0,1,20,25,750,110724,0,0,0,0,0,239418,3,0
13,1,0,1,14,28,751,110724,1,0,0,0,2,200429,3,0
1,0,0,0,10,28,752,110724,0,0,0,0,0,277501,3,0
4,0,0,1,11,28,753,110724,0,0,0,0,0,212205,3,0
3,0,0,1,29,28,754,110724,0,0,0,0,0,257787,3,0
0,0,0,0,22,28,755,110724,0,0,0,0,0,76567,3,0
2,0,0,0,35,28,756,110724,0,0,0,0,0,277072,3,0
1,0,0,0,17,28,757,110724,0,0,0,0,0,276314,3,0
0,0,0,0,27,28,758,110724,0,0,0,0,0,76568,3,0
0,0,0,0,13,28,759,110724,0,0,0,0,0,241103,3,0
0,0,0,0,8,28,760,110724,0,0,0,0,0,253039,3,0
0,0,0,0,36,28,761,110724,0,0,0,0,0,73912,3,0
0,0,0,0,9,28,762,110724,0,0,0,0,0,236464,3,0
0,0,0,0,30,29,763,110724,0,0,0,0,0,74967,3,0
0,0,0,0,26,29,764,110724,0,0,0,0,0,75460,3,0
0,0,0,0,31,29,765,110724,0,0,0,0,0,277207,3,0
0,0,0,0,38,29,766,110724,0,0,0,0,0,279050,3,0
0,0,0,0,21,29,767,110724,0,0,0,0,0,255573,3,0
0,0,0,0,33,29,768,110724,0,0,0,0,0,244224,3,0
0,0,0,0,16,0,769,245,0,0,0,0,0,208104,3,0
3,0,0,0,3,3,770,245,0,0,0,0,1,269153,3,0
2,0,0,0,37,4,771,245,0,0,0,0,0,256325,4,0
1,0,0,0,15,6,772,245,0,0,0,0,0,264220,3,0
2,0,0,0,4,7,773,245,0,0,0,0,0,272978,4,0
1,0,0,0,6,10,774,245,1,0,0,0,1,183711,5,0
2,0,0,0,23,23,775,245,0,0,0,0,0,200260,3,0
8,0,0,1,18,13,776,245,0,0,0,0,0,203483,3,0
9,0,0,1,8,15,777,245,0,0,0,0,0,255009,4,0
4,0,0,0,11,27,778,245,0,0,0,0,0,258378,3,0
4,0,0,0,9,25,779,245,0,0,0,0,0,251810,3,0
0,0,0,0,21,28,780,245,0,0,0,0,0,229158,3,0
0,0,0,0,24,28,781,245,0,0,0,0,0,211320,3,0
0,0,0,0,2,28,782,245,0,0,0,0,0,272357,4,0
1,0,0,0,31,28,783,245,0,0,0,0,0,71351,4,0
0,0,0,0,22,28,784,245,0,0,0,0,0,162328,4,0
11,0,0,1,17,28,785,245,0,0,0,0,0,253399,3,0
2,0,0,0,28,28,786,245,0,0,0,0,0,262218,3,0
6,0,0,1,20,28,787,245,0,0,0,0,0,207948,3,0
10,0,0,1,25,28,788,245,1,0,0,0,2,223689,5,0
0,0,0,0,5,28,789,245,0,0,0,0,0,236572,4,0
1,0,0,0,44,28,790,245,0,0,0,0,0,265390,4,0
0,0,0,0,12,28,791,245,0,0,0,0,0,262262,3,0
0,0,0,0,13,29,792,245,0,0,0,0,0,264728,3,0
1,0,0,0,29,29,793,245,0,0,0,0,0,272982,3,0
0,0,0,0,27,29,794,245,0,0,0,0,0,266448,3,0
0,0,0,0,36,29,795,245,0,0,0,0,0,74140,3,0
0,0,0,0,19,29,796,245,0,0,0,0,0,260920,3,0
0,0,0,0,51,29,797,245,0,0,0,0,0,264415,3,0
0,0,0,0,64,29,798,245,0,0,0,0,0,76944,3,0
0,0,0,0,46,29,799,245,0,0,0,0,0,77814,3,0
0,0,0,0,63,29,800,245,0,0,0,0,0,77152,3,0
0,0,0,0,52,29,801,245,0,0,0,0,0,75816,3,0
0,0,0,0,42,29,802,245,0,0,0,0,0,75894,3,0
0,0,0,0,43,29,803,245,0,0,0,0,0,76116,3,0
0,0,0,0,50,29,804,245,0,0,0,0,0,75528,3,0
0,0,0,0,59,29,805,245,0,0,0,0,0,75690,3,0
0,0,0,0,45,29,806,245,0,0,0,0,0,75787,3,0
0,0,0,0,22,0,807,246,0,0,0,0,0,223686,3,0
2,0,0,0,26,3,808,246,0,0,0,0,1,271266,2,0
1,0,0,0,3,4,809,246,0,0,0,0,0,263773,3,0
3,0,0,0,33,6,810,246,0,0,0,0,0,247103,3,0
0,0,0,0,11,7,811,246,0,0,0,0,0,271121,3,0
3,0,0,0,4,10,812,246,0,0,0,0,0,228010,3,0
8,0,0,1,23,23,813,246,0,0,0,0,0,70726,2,0
3,0,0,0,27,13,814,246,0,0,0,0,0,263640,2,0
3,0,0,0,7,15,815,246,0,0,0,0,0,239778,2,0
16,1,0,1,14,27,816,246,0,0,0,0,2,271400,3,0
7,0,0,1,9,25,817,246,0,0,0,0,1,252162,2,0
1,0,0,0,6,28,818,246,0,0,0,0,0,252383,3,0
0,0,0,0,18,28,819,246,0,0,0,0,0,199813,2,0
0,0,0,0,5,28,820,246,0,0,0,0,0,257502,2,0
0,0,0,0,16,28,821,246,0,0,0,0,0,261224,3,0
0,0,0,0,39,28,822,246,0,0,0,0,0,229114,3,0
1,0,0,0,10,28,823,246,0,0,0,0,0,236593,3,0
0,0,0,0,28,28,824,246,0,0,0,0,0,263603,3,0
1,0,0,0,17,28,825,246,0,0,0,0,0,252931,3,0
4,0,0,1,19,28,826,246,0,0,0,0,0,240969,3,0
3,0,0,0,38,28,827,246,0,0,0,0,0,274516,3,0
0,0,0,0,21,28,828,246,0,0,0,0,0,74875,2,0
